session_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_success,label,anomaly_type
df9b8fd1,user_0113,user,2026-06-29 03:21:50.055454,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
d7fc79b0,user_0113,user,2026-06-29 03:21:51.196172,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
1352ab71,user_0113,user,2026-06-29 03:21:52.793233,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
9a2ed809,user_0113,user,2026-06-29 03:21:53.116010,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
d18b09e5,user_0113,user,2026-06-29 03:21:54.453011,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
5ec4fb5d,user_0113,user,2026-06-29 03:21:55.585242,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
0a9a34f2,user_0113,user,2026-06-29 03:21:56.748020,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
590c4a67,user_0113,user,2026-06-29 03:21:58.598200,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
19c4aaf4,user_0113,user,2026-06-29 03:22:00.489280,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
ed60a6a5,user_0113,user,2026-06-29 03:22:07.317202,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
a1f812d5,user_0113,user,2026-06-29 03:22:17.199363,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
5c3b9e6c,user_0113,user,2026-06-29 03:22:20.679349,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
0150584f,user_0113,user,2026-06-29 03:22:23.445247,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
6d918863,user_0113,user,2026-06-29 03:22:30.948506,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
2f64658b,user_0113,user,2026-06-29 03:22:31.608923,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
dc011806,user_0113,user,2026-06-29 03:22:32.763178,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
745bbd48,user_0113,user,2026-06-29 03:22:35.793694,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
379cc8b6,user_0113,user,2026-06-29 03:22:45.675644,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
46a39b2b,user_0113,user,2026-06-29 03:22:55.652939,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
2ababfc2,user_0113,user,2026-06-29 03:23:18.096073,158.181.149.111,US/New York,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:e8:8a:9c:80:76""}",False,anomaly,brute_force
db092090,user_0031,user,2026-06-29 04:33:27.000000,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
add80543,user_0031,user,2026-06-29 04:33:29.423509,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
97ebe7c2,user_0031,user,2026-06-29 04:33:34.064751,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
d914d87c,user_0031,user,2026-06-29 04:33:34.362821,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
03d4271a,user_0031,user,2026-06-29 04:33:35.681071,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
ec8d3f5a,user_0031,user,2026-06-29 04:33:38.644492,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
44c8d514,user_0031,user,2026-06-29 04:33:40.086131,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
27e7a4e1,user_0031,user,2026-06-29 04:33:42.477557,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
a52f651d,user_0031,user,2026-06-29 04:33:47.075826,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
c0b327bf,user_0031,user,2026-06-29 04:33:56.118950,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
c6b62b77,user_0031,user,2026-06-29 04:33:59.214425,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
29dffe8e,user_0031,user,2026-06-29 04:33:59.513009,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
303affca,user_0031,user,2026-06-29 04:34:02.734737,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
505f8ed8,user_0031,user,2026-06-29 04:34:08.649301,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
65ac9faa,user_0031,user,2026-06-29 04:34:10.691382,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
9b182a54,user_0031,user,2026-06-29 04:34:14.167049,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
013bcc62,user_0031,user,2026-06-29 04:34:20.013031,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
b5fab39e,user_0031,user,2026-06-29 04:34:36.016681,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
f2ad460c,user_0031,user,2026-06-29 04:34:43.252792,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",False,anomaly,brute_force
8224a1a6,user_0031,user,2026-06-29 04:34:43.987898,104.225.145.19,RU/Moscow,vpn_gateway,password,0.0,"[""login""]","{""os"": ""Windows11"", ""mac"": ""a8:f2:d0:61:30:31""}",True,anomaly,brute_force
fc7e483f,dev_0000,edge_device,2026-06-29 05:33:12.000000,45.191.161.236,RU/Moscow,vpn_gateway,biometric,817.8647511093236,"[""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""56:61:45:23:8d:d4""}",True,normal,none
88de79de,dev_0027,edge_device,2026-06-29 05:43:29.000000,14.105.92.50,BR/Sao Paulo,dns_service,certificate,951.7003264251608,"[""login"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""c0:ad:3a:ef:26:48""}",True,normal,none
ad4b843d,user_0048,user,2026-06-29 06:12:13.000000,139.90.246.125,DE/Berlin,backup_service,token,252.98749870195962,"[""upload"", ""login""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""28:b2:23:7d:bd:91""}",True,normal,none
64c5905f,dev_0027,edge_device,2026-06-29 06:13:29.000000,168.142.160.142,SG/Singapore,dns_service,certificate,951.7003264251608,"[""login"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""c0:ad:3a:ef:26:48""}",True,anomaly,impossible_travel
586c92eb,user_0027,user,2026-06-29 06:25:50.000000,106.6.174.103,DE/Berlin,dns_service,password,675.2191913567198,"[""login"", ""read_file"", ""list_dir""]","{""os"": ""Windows11"", ""mac"": ""96:7e:73:20:ad:0a""}",True,normal,none
46897d2a,svc_0007,service_account,2026-06-29 06:27:13.000000,21.40.237.24,DE/Berlin,file_server_1,password,1135.5319102124147,"[""login""]","{""os"": ""macOS14"", ""mac"": ""c8:90:e8:24:77:87""}",True,normal,none
550f1b4b,user_0009,user,2026-06-29 06:34:34.000000,164.234.237.27,RU/Moscow,network_switch_cfg,certificate,361.0529000510351,"[""upload""]","{""os"": ""unknown_fw"", ""mac"": ""74:0f:2e:6e:c0:d6""}",True,anomaly,device_spoofing
1c41aa2e,svc_0007,service_account,2026-06-29 06:34:38.000000,201.78.89.168,DE/Berlin,billing_db,password,1522.049883719592,"[""download""]","{""os"": ""macOS14"", ""mac"": ""c8:90:e8:24:77:87""}",True,normal,none
71ef21b7,user_0000,user,2026-06-29 06:35:47.000000,156.93.140.232,NG/Lagos,backup_service,certificate,1104.4234462652469,"[""list_dir""]","{""os"": ""Windows11"", ""mac"": ""22:39:0c:8c:7d:72""}",True,normal,none
6f9d1308,user_0026,user,2026-06-29 06:37:12.000000,196.144.189.219,RU/Moscow,hr_portal,biometric,740.5179226080922,"[""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:9f:cc:bf:e0:e7""}",True,normal,none
ebb0ee12,user_0066,user,2026-06-29 06:46:52.000000,37.48.89.112,SG/Singapore,vpn_gateway,token,419.41852249885085,"[""read_file""]","{""os"": ""Windows11"", ""mac"": ""40:a0:df:3b:c5:61""}",True,normal,none
0d01dbf9,user_0100,user,2026-06-29 06:47:49.000000,141.189.15.188,GB/London,file_server_1,password,841.7157908615409,"[""list_dir"", ""download""]","{""os"": ""Ubuntu22.04"", ""mac"": ""d8:65:26:7c:34:9a""}",True,normal,none
ad195475,dev_0036,edge_device,2026-06-29 06:47:56.000000,22.153.5.70,GB/London,file_server_2,token,354.3941836377451,"[""upload"", ""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""da:bd:6f:e3:e3:78""}",True,normal,none
12cac526,user_0049,user,2026-06-29 06:48:58.000000,123.246.112.177,SG/Singapore,admin_console,token,1214.5750942230327,"[""read_file"", ""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""f0:e0:9a:04:99:35""}",True,normal,none
7cc22ff2,user_0011,user,2026-06-29 06:49:18.000000,198.244.209.89,US/Chicago,backup_service,token,1069.1123465502453,"[""login"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""d6:ec:c2:8a:70:a6""}",True,normal,none
3b5bad17,user_0071,user,2026-06-29 06:50:16.000000,77.222.41.120,US/San Francisco,file_server_2,token,1410.3891704012683,"[""read_file"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""34:9a:cf:00:9b:92""}",True,normal,none
51306b38,user_0006,user,2026-06-29 06:50:30.000000,113.1.31.148,US/San Francisco,network_switch_cfg,biometric,141.70009085658103,"[""list_dir""]","{""os"": ""macOS14"", ""mac"": ""8c:16:eb:3f:c1:28""}",True,normal,none
f02008bb,user_0081,user,2026-06-29 06:55:57.000000,125.89.82.106,US/Chicago,hr_portal,certificate,1540.3484980770086,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""d6:51:f3:e6:84:7e""}",True,normal,none
e6d68148,user_0078,user,2026-06-29 06:56:34.000000,50.211.101.109,CN/Shanghai,email_server,token,801.9638373115871,"[""read_file"", ""download"", ""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""cc:02:36:d9:70:5a""}",True,normal,none
436c127f,svc_0002,service_account,2026-06-29 06:59:21.000000,190.190.137.244,IN/Bengaluru,network_switch_cfg,biometric,795.4800314750252,"[""upload"", ""login"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""e8:3c:d5:73:c2:e6""}",True,normal,none
b1d99923,user_0071,user,2026-06-29 07:00:50.000000,41.242.221.196,US/San Francisco,backup_service,token,1165.3023068118662,"[""login""]","{""os"": ""macOS14"", ""mac"": ""34:9a:cf:00:9b:92""}",True,normal,none
571aaec0,dev_0003,edge_device,2026-06-29 07:02:19.000000,140.211.4.236,US/San Francisco,email_server,certificate,427.1439587483538,"[""login"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""92:c1:e9:a4:60:7a""}",True,normal,none
76af665c,dev_0032,edge_device,2026-06-29 07:07:44.000000,138.178.159.33,US/Chicago,crm_api,certificate,1092.2534874307453,"[""upload""]","{""os"": ""Windows11"", ""mac"": ""4c:d1:3b:47:17:13""}",True,normal,none
3454086d,svc_0005,service_account,2026-06-29 07:08:21.000000,138.91.37.52,NG/Lagos,payment_gateway,token,815.3890109374923,"[""upload"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""68:7a:58:26:50:01""}",True,normal,none
6ba9a13c,user_0090,user,2026-06-29 07:08:57.000000,202.16.60.66,US/San Francisco,admin_console,token,1660.8088310176774,"[""read_file"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""e8:cf:54:ef:41:0d""}",True,normal,none
d76bf63d,svc_0006,service_account,2026-06-29 07:09:36.000000,67.151.225.48,DE/Berlin,network_switch_cfg,certificate,155.93449734301117,"[""login""]","{""os"": ""Windows11"", ""mac"": ""48:e6:f0:95:10:76""}",True,normal,none
ae723bb2,user_0091,user,2026-06-29 07:12:04.000000,114.7.190.252,BR/Sao Paulo,file_server_1,token,1543.109582298183,"[""download"", ""upload""]","{""os"": ""macOS14"", ""mac"": ""dc:c9:0d:2a:db:45""}",True,normal,none
ee7563d7,dev_0003,edge_device,2026-06-29 07:19:44.000000,150.250.230.149,US/San Francisco,email_server,certificate,773.2196971485432,"[""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""92:c1:e9:a4:60:7a""}",True,normal,none
c46f66cc,user_0080,user,2026-06-29 07:22:25.000000,111.240.111.242,CN/Shanghai,file_server_1,token,1427.8846993696843,"[""read_file"", ""upload""]","{""os"": ""macOS14"", ""mac"": ""e4:ed:a2:e2:da:e4""}",True,normal,none
41423aa2,user_0119,user,2026-06-29 07:23:02.000000,8.62.94.190,BR/Sao Paulo,email_server,certificate,5.0,"[""download"", ""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""40:f5:e1:ae:5e:1a""}",True,normal,none
8e3a536b,user_0060,user,2026-06-29 07:27:20.000000,97.54.166.18,US/Chicago,email_server,token,1020.751678950523,"[""list_dir"", ""login"", ""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""de:7f:88:51:37:c3""}",True,normal,none
67f80a3a,user_0040,user,2026-06-29 07:27:45.000000,178.156.34.167,US/Chicago,hr_portal,certificate,569.0279314310583,"[""read_file"", ""login"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""f6:f9:4f:61:97:6f""}",True,normal,none
e8ca94d2,svc_0024,service_account,2026-06-29 07:27:58.000000,87.196.18.75,SG/Singapore,billing_db,biometric,798.6645651534174,"[""login"", ""upload""]","{""os"": ""macOS14"", ""mac"": ""62:f7:f1:7c:e9:4a""}",True,normal,none
338e3653,dev_0009,edge_device,2026-06-29 07:29:50.000000,3.137.144.9,GB/London,backup_service,token,708.4767593818162,"[""login"", ""download"", ""upload""]","{""os"": ""Ubuntu22.04"", ""mac"": ""9e:a8:c2:a2:f9:12""}",True,normal,none
71b52b33,dev_0032,edge_device,2026-06-29 07:29:58.000000,181.32.125.34,US/Chicago,hr_portal,certificate,1078.275277628468,"[""download"", ""write_file"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""4c:d1:3b:47:17:13""}",True,normal,none
7a8bc684,svc_0001,service_account,2026-06-29 07:30:37.000000,146.35.146.67,SG/Singapore,plc_endpoint,certificate,1432.220310844965,"[""list_dir"", ""download"", ""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""3e:1b:4d:4c:9b:2b""}",True,normal,none
a0db618e,svc_0013,service_account,2026-06-29 07:30:47.000000,139.107.218.172,RU/Moscow,crm_api,password,850.1912168271316,"[""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""78:75:0a:89:14:59""}",True,normal,none
d5a1fd97,user_0049,user,2026-06-29 07:35:37.000000,165.33.113.248,SG/Singapore,payment_gateway,token,1046.5932844386293,"[""upload"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""f0:e0:9a:04:99:35""}",True,normal,none
d53e2618,dev_0007,edge_device,2026-06-29 07:44:23.000000,198.148.24.147,US/San Francisco,admin_console,certificate,1362.9788173856105,"[""read_file"", ""download"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""12:e9:07:49:d1:4f""}",True,normal,none
35d782f5,user_0019,user,2026-06-29 07:45:25.000000,52.118.29.104,NG/Lagos,payment_gateway,password,681.8719567844387,"[""read_file""]","{""os"": ""Windows11"", ""mac"": ""74:ae:39:96:de:50""}",True,normal,none
79eeb548,user_0067,user,2026-06-29 07:48:20.000000,141.214.242.249,SG/Singapore,payment_gateway,token,1111.6628893325287,"[""list_dir"", ""login"", ""download""]","{""os"": ""macOS14"", ""mac"": ""6e:16:df:00:64:ba""}",True,normal,none
25e60bb6,user_0084,user,2026-06-29 07:48:50.000000,214.230.158.217,US/New York,email_server,token,723.1493572973677,"[""list_dir"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""b0:29:46:4d:76:c4""}",True,normal,none
d4ec05bd,user_0048,user,2026-06-29 07:49:27.000000,146.188.188.118,DE/Berlin,admin_console,token,80.31402770274101,"[""list_dir"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""28:b2:23:7d:bd:91""}",True,normal,none
529f9e7f,user_0053,user,2026-06-29 07:51:42.000000,206.28.109.221,DE/Berlin,billing_db,certificate,1355.7022798860464,"[""download""]","{""os"": ""Windows11"", ""mac"": ""a2:8d:16:01:aa:42""}",True,normal,none
b6bd4036,user_0119,user,2026-06-29 07:52:02.000000,127.89.180.84,RU/Moscow,email_server,certificate,5.0,"[""download"", ""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""40:f5:e1:ae:5e:1a""}",True,anomaly,impossible_travel
4dc7331c,svc_0006,service_account,2026-06-29 07:52:23.000000,109.40.150.207,DE/Berlin,email_server,certificate,299.794568281577,"[""login""]","{""os"": ""Windows11"", ""mac"": ""48:e6:f0:95:10:76""}",True,normal,none
bd5c2b92,user_0106,user,2026-06-29 07:53:41.000000,192.122.107.6,RU/Moscow,email_server,certificate,1649.7095337172018,"[""read_file"", ""download""]","{""os"": ""macOS14"", ""mac"": ""d8:ed:c2:ac:0e:fd""}",True,normal,none
9c6735a3,svc_0002,service_account,2026-06-29 07:53:52.000000,4.15.57.82,IN/Bengaluru,billing_db,biometric,1109.2054300455504,"[""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""e8:3c:d5:73:c2:e6""}",True,normal,none
ec7e5000,user_0043,user,2026-06-29 07:55:17.000000,195.201.87.41,BR/Sao Paulo,plc_endpoint,certificate,345.8664993591539,"[""upload"", ""login"", ""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""94:22:78:ce:3d:7e""}",True,normal,none
43fc3cbd,dev_0022,edge_device,2026-06-29 07:57:59.000000,176.49.57.115,US/New York,admin_console,certificate,1974.2840117854912,"[""download"", ""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a0:b4:70:61:80:46""}",True,normal,none
e593deb8,svc_0011,service_account,2026-06-29 08:01:34.000000,106.172.90.27,RU/Moscow,file_server_1,biometric,407.17411783576404,"[""login""]","{""os"": ""Windows11"", ""mac"": ""14:9b:ce:8b:fc:e0""}",True,normal,none
6fb97263,dev_0005,edge_device,2026-06-29 08:01:38.000000,131.100.77.109,BR/Sao Paulo,file_server_1,biometric,1298.2192199477065,"[""read_file"", ""list_dir"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""f6:f2:c3:c5:4d:fd""}",True,normal,none
2e0e3af6,dev_0012,edge_device,2026-06-29 08:02:56.000000,160.172.169.14,US/San Francisco,admin_console,certificate,1027.714806512114,"[""list_dir"", ""login"", ""write_file""]","{""os"": ""macOS14"", ""mac"": ""5a:0e:17:a6:1c:96""}",True,normal,none
096d8967,user_0006,user,2026-06-29 08:03:35.000000,52.5.31.232,US/San Francisco,email_server,biometric,686.5821956670876,"[""read_file"", ""login""]","{""os"": ""macOS14"", ""mac"": ""8c:16:eb:3f:c1:28""}",True,normal,none
28a05ca9,user_0119,user,2026-06-29 08:03:55.000000,80.53.192.245,BR/Sao Paulo,hr_portal,certificate,5.0,"[""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""40:f5:e1:ae:5e:1a""}",True,normal,none
0885b181,user_0006,user,2026-06-29 08:06:55.000000,114.246.147.199,US/San Francisco,email_server,biometric,55.27478588275835,"[""write_file"", ""login""]","{""os"": ""macOS14"", ""mac"": ""8c:16:eb:3f:c1:28""}",True,normal,none
1332693d,user_0100,user,2026-06-29 08:07:53.000000,32.215.7.85,GB/London,payment_gateway,password,878.6728083601629,"[""list_dir"", ""login"", ""download""]","{""os"": ""Ubuntu22.04"", ""mac"": ""d8:65:26:7c:34:9a""}",True,normal,none
d905c0aa,user_0110,user,2026-06-29 08:07:54.000000,58.98.229.88,BR/Sao Paulo,admin_console,certificate,476.36718102867076,"[""list_dir""]","{""os"": ""Windows11"", ""mac"": ""16:7b:f3:fb:e5:08""}",True,normal,none
1a843371,svc_0024,service_account,2026-06-29 08:11:29.000000,191.172.143.149,SG/Singapore,billing_db,biometric,307.315226317586,"[""list_dir"", ""write_file"", ""download""]","{""os"": ""macOS14"", ""mac"": ""62:f7:f1:7c:e9:4a""}",True,normal,none
daa991b2,dev_0026,edge_device,2026-06-29 08:15:52.000000,58.210.234.150,NG/Lagos,hr_portal,biometric,328.42209678703347,"[""read_file"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""be:8b:54:83:f6:97""}",True,normal,none
29e3231f,svc_0021,service_account,2026-06-29 08:16:26.000000,195.37.134.148,GB/London,hr_portal,token,441.88151327027515,"[""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""4e:f8:3e:0e:7a:51""}",True,normal,none
d8f845ae,user_0026,user,2026-06-29 08:16:59.000000,11.32.135.253,RU/Moscow,hr_portal,biometric,163.35056475366122,"[""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1e:9f:cc:bf:e0:e7""}",True,normal,none
4ad4aa2d,user_0114,user,2026-06-29 08:17:57.000000,63.38.195.71,DE/Berlin,network_switch_cfg,token,393.3744442042391,"[""download""]","{""os"": ""macOS14"", ""mac"": ""36:62:a1:3d:5e:62""}",True,normal,none
24237577,dev_0000,edge_device,2026-06-29 08:18:40.000000,194.151.234.85,RU/Moscow,network_switch_cfg,biometric,672.5226156850492,"[""read_file"", ""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""56:61:45:23:8d:d4""}",True,normal,none
f6997712,user_0094,user,2026-06-29 08:19:12.000000,135.237.218.185,RU/Moscow,admin_console,biometric,378.1436727553828,"[""download"", ""write_file""]","{""os"": ""Windows11"", ""mac"": ""be:d7:81:29:f0:09""}",True,normal,none
0aeb50a8,user_0078,user,2026-06-29 08:21:22.000000,59.107.180.128,CN/Shanghai,file_server_2,token,1389.8085182440198,"[""upload"", ""read_file"", ""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""cc:02:36:d9:70:5a""}",True,normal,none
85a22a44,svc_0006,service_account,2026-06-29 08:24:07.000000,198.178.31.34,DE/Berlin,network_switch_cfg,certificate,143.57468266319918,"[""login""]","{""os"": ""Windows11"", ""mac"": ""48:e6:f0:95:10:76""}",True,normal,none
1cde25d4,dev_0030,edge_device,2026-06-29 08:25:13.000000,46.226.160.104,CN/Shanghai,file_server_1,biometric,1612.702363315564,"[""download"", ""upload"", ""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""06:c3:be:37:77:f1""}",True,normal,none
7eb9c859,user_0080,user,2026-06-29 08:25:56.000000,7.34.14.53,CN/Shanghai,file_server_1,token,1419.4494525610905,"[""upload"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""e4:ed:a2:e2:da:e4""}",True,normal,none
f9dc6427,user_0019,user,2026-06-29 08:29:01.000000,212.164.55.165,NG/Lagos,hr_portal,password,501.27211769446745,"[""read_file"", ""login""]","{""os"": ""Windows11"", ""mac"": ""74:ae:39:96:de:50""}",True,normal,none
98d4a167,dev_0011,edge_device,2026-06-29 08:29:08.000000,89.55.90.158,US/Chicago,network_switch_cfg,certificate,986.0171621776924,"[""login""]","{""os"": ""macOS14"", ""mac"": ""e6:32:33:e3:55:99""}",True,normal,none
1ec783cb,dev_0019,edge_device,2026-06-29 08:29:16.000000,207.160.20.25,RU/Moscow,hr_portal,biometric,484.8367676350815,"[""read_file""]","{""os"": ""macOS14"", ""mac"": ""92:c4:f7:36:79:c3""}",True,normal,none
